train_number,train_name,from_station,to_station,train_type,train_number_str,total_stops,total_distance,running_days,train_category,num_stations,timestamp,origin_avg_delay_min,origin_delay_category
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,85,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,79,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,17,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,2,On Time
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,237,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,44,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,276,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,212,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,78,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,114,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,47,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,17,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,160,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,126,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,42,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,37,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,25,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,11,On Time
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,85,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,5,On Time
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,150,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,254,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,22,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,230,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,36,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,186,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,13,On Time
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,62,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,258,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,15,On Time
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,34,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,89,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,497,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,87,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,475,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,78,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,311,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,276,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,85,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,79,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,17,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,2,On Time
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,237,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,44,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,276,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,212,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,78,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,114,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,47,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,17,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,160,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,126,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,42,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,37,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,25,Slight Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,11,On Time
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,85,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,5,On Time
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,150,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,254,High Delay
22449,PORVOTR S KRNTI,GHY,NDLS,Superfast,22449,12.0,1968.0,"WED,SAT",Superfast,12,2023-09-30 18:01:26.966,22,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,230,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,36,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,186,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,13,On Time
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,62,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,258,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,15,On Time
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,34,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,89,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,497,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,87,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,475,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,78,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,311,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,276,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,85,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,79,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,17,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,2,On Time
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,237,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,44,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,276,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,212,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,78,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,114,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,47,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,17,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,160,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,126,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,42,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,37,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,25,Slight Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,11,On Time
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,85,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,5,On Time
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,150,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,254,High Delay
12423,DBRT NDLS RAJDHANI,GHY,NDLS,Rajdhani,12423,,,,,21,2023-09-30 18:02:14.614,22,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,230,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,36,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,186,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,13,On Time
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,62,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,258,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,15,On Time
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,34,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,89,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,497,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,87,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,475,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,78,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,311,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,276,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,85,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,79,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,17,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,2,On Time
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,237,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,44,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,276,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,212,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,78,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,114,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,47,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,17,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,160,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,126,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,42,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,37,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,25,Slight Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,11,On Time
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,85,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,5,On Time
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,150,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,254,High Delay
15909,AVADH ASSAM EXP,GHY,DLI,Mail/Express,15909,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,85,2023-09-30 17:42:32.118,22,Slight Delay
15910,AVADH ASSAM EXP,DLI,GHY,Mail/Express,15910,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,84,2023-09-30 17:58:43.819,129,High Delay
15910,AVADH ASSAM EXP,DLI,GHY,Mail/Express,15910,85.0,3115.0,"SUN,MON,TUE,WED,THU,FRI,SAT",Express,84,2023-09-30 17:58:43.819,30,Slight Delay
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,88,High Delay
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,5,On Time
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,139,High Delay
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,31,Slight Delay
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,262,High Delay
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,16,Slight Delay
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,43,Slight Delay
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,1,On Time
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,101,High Delay
20504,NDLS DBRG RJDHN,NDLS,GHY,Rajdhani,20504,,,,,24,2023-09-30 18:07:36.677,17,Slight Delay
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,88,High Delay
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,5,On Time
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,139,High Delay
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,31,Slight Delay
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,262,High Delay
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,16,Slight Delay
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,43,Slight Delay
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,1,On Time
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,101,High Delay
12424,DBRT RAJDHANI,NDLS,GHY,Rajdhani,12424,,,,,21,2023-09-30 17:53:57.198,17,Slight Delay
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,88,High Delay
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,5,On Time
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,139,High Delay
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,31,Slight Delay
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,262,High Delay
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,16,Slight Delay
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,43,Slight Delay
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,1,On Time
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,101,High Delay
14038,SCL S KRANTI EXP,NDLS,GHY,Superfast,14038,15.0,2350.0,THU,Superfast,15,2023-09-30 18:06:04.652,17,Slight Delay
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,88,High Delay
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,5,On Time
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,139,High Delay
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,31,Slight Delay
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,262,High Delay
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,16,Slight Delay
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,43,Slight Delay
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,1,On Time
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,101,High Delay
